,City,State,Date,Ct_Value,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalCases_100k_inhab,TotalDeaths_100k_inhab,TotalDeaths_by_TotalCases,Vax_AllDoses,Vax_Dose1,Vax_Dose2,Vax_Dose3,Vax_Dose4,Hosp_Count,Hosp_Deaths,Hosp_Death_Rate,Aver_Hosp_Stay,Stringency_Index,Total_Pop_2022,Proportion_Rural_Pop,Municipal_HDI_Overall,Municipal_HDI_Longevity_Dimension,Municipal_HDI_Educational_Dimension,Municipal_HDI_Income_Dimension,Proportion_Poor,Gini_Coefficient,Theil_Index,Latitude,Longitude
26494,Rio de Janeiro,RJ,2021-01-06,28.61286,170636,1264,15180,103,1.70636,0.1518,0.0889612977331864,0,0,0,0,0,18742.0,1937.0,10.34,8.1,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26495,Rio de Janeiro,RJ,2021-01-07,27.422,171843,1207,15312,132,1.71843,0.15312,0.0891045896545102,0,0,0,0,0,18742.0,1937.0,10.34,8.1,61.57,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26496,Rio de Janeiro,RJ,2021-01-08,28.826,172999,1156,15423,111,1.72999,0.15423,0.0891508043399094,0,0,0,0,0,18742.0,1937.0,10.34,8.1,61.57,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26497,Rio de Janeiro,RJ,2021-01-09,27.26308,173291,292,15527,104,1.73291,0.15527,0.0896007294089133,0,0,0,0,0,18742.0,1937.0,10.34,8.1,61.57,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26498,Rio de Janeiro,RJ,2021-01-10,25.116,174154,863,15532,5,1.74154,0.15532,0.0891854335817724,0,0,0,0,0,18742.0,1937.0,10.34,8.1,61.57,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26499,Rio de Janeiro,RJ,2021-01-11,26.256,174347,193,15533,1,1.74347,0.15533,0.0890924420838901,0,0,0,0,0,18742.0,1937.0,10.34,8.1,61.57,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26500,Rio de Janeiro,RJ,2021-01-12,23.76,175452,1105,15664,131,1.75452,0.15664,0.089277979162392,0,0,0,0,0,18742.0,1937.0,10.34,8.1,61.57,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26501,Rio de Janeiro,RJ,2021-01-13,25.75889,176421,969,15794,130,1.76421,0.15794,0.0895244897149432,0,0,0,0,0,18742.0,1937.0,10.34,8.1,64.35,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26502,Rio de Janeiro,RJ,2021-01-14,28.71778,176421,0,15794,0,1.76421,0.15794,0.0895244897149432,0,0,0,0,0,18742.0,1937.0,10.34,8.1,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26503,Rio de Janeiro,RJ,2021-01-15,32.694,176421,0,15794,0,1.76421,0.15794,0.0895244897149432,0,0,0,0,0,18742.0,1937.0,10.34,8.1,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26504,Rio de Janeiro,RJ,2021-01-16,25.80714,179478,3057,16101,307,1.79478,0.16101,0.089710159462441,0,0,0,0,0,18742.0,1937.0,10.34,8.1,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26505,Rio de Janeiro,RJ,2021-01-17,25.17667,179788,310,16119,18,1.79788,0.16119,0.0896555943666985,50,0,37,13,0,18742.0,1937.0,10.34,8.1,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26506,Rio de Janeiro,RJ,2021-01-18,25.48667,179955,167,16127,8,1.79955,0.16127,0.0896168486566086,18,2,13,3,0,18742.0,1937.0,10.34,8.1,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26507,Rio de Janeiro,RJ,2021-01-19,27.98667,180984,1029,16320,193,1.80984,0.1632,0.0901737170136586,704,0,687,17,0,18742.0,1937.0,10.34,8.1,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26508,Rio de Janeiro,RJ,2021-01-20,27.96,182032,1048,16399,79,1.82032,0.16399,0.0900885558583106,34195,0,34153,42,0,18742.0,1937.0,10.34,8.1,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26509,Rio de Janeiro,RJ,2021-01-21,28.604,182713,681,16543,144,1.82713,0.16543,0.0905409029461505,16351,1,16298,52,0,18742.0,1937.0,10.34,8.1,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26510,Rio de Janeiro,RJ,2021-01-22,28.795,183195,482,16608,65,1.83195,0.16608,0.0906574961107017,15368,0,15323,45,0,18742.0,1937.0,10.34,8.1,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26511,Rio de Janeiro,RJ,2021-01-23,27.686,184293,1098,16685,77,1.84293,0.16685,0.090535180392093,3160,0,3151,9,0,18742.0,1937.0,10.34,8.1,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26512,Rio de Janeiro,RJ,2021-01-24,27.222,184545,252,16687,2,1.84545,0.16687,0.0904223902029315,932,0,924,8,0,18742.0,1937.0,10.34,8.1,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26513,Rio de Janeiro,RJ,2021-01-25,20.776,184676,131,16707,20,1.84676,0.16707,0.0904665468171283,7499,0,7486,13,0,18742.0,1937.0,10.34,8.1,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26514,Rio de Janeiro,RJ,2021-01-26,14.33,185560,884,16838,131,1.8556,0.16838,0.0907415391248113,8795,3,8781,11,0,18742.0,1937.0,10.34,8.1,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26515,Rio de Janeiro,RJ,2021-01-27,28.15333,186345,785,16924,86,1.86345,0.16924,0.0908207893960127,20994,0,20977,17,0,18742.0,1937.0,10.34,8.1,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26516,Rio de Janeiro,RJ,2021-01-28,26.716,187339,994,17017,93,1.87339,0.17017,0.0908353306038785,14764,1,14715,48,0,18742.0,1937.0,10.34,8.1,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26517,Rio de Janeiro,RJ,2021-01-29,26.536,188127,788,17114,97,1.88127,0.17114,0.0909704614435992,10260,0,10242,18,0,18742.0,1937.0,10.34,8.1,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26518,Rio de Janeiro,RJ,2021-01-30,29.0575,188833,706,17216,102,1.88833,0.17216,0.0911705051553489,1381,0,1378,3,0,18742.0,1937.0,10.34,8.1,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26519,Rio de Janeiro,RJ,2021-01-31,29.095,188999,166,17221,5,1.88999,0.17221,0.0911168842163186,89,0,84,5,0,18742.0,1937.0,10.34,8.1,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26520,Rio de Janeiro,RJ,2021-02-01,26.134999999999998,189110,111,17254,33,1.8911,0.17254,0.0912379038654751,6762,1,6739,22,0,19271.0,1852.0,96.61,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26521,Rio de Janeiro,RJ,2021-02-02,23.175,189679,569,17352,98,1.89679,0.17352,0.0914808703124752,6745,2,6728,15,0,19271.0,1852.0,96.61,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26522,Rio de Janeiro,RJ,2021-02-03,29.97,190327,648,17429,77,1.90327,0.17429,0.0915739753161663,9814,1,9789,24,0,19271.0,1852.0,96.61,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26523,Rio de Janeiro,RJ,2021-02-04,24.85667,191038,711,17535,106,1.91038,0.17535,0.091788021231378,10852,0,10832,20,0,19271.0,1852.0,96.61,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26524,Rio de Janeiro,RJ,2021-02-05,30.36333,191524,486,17627,92,1.91524,0.17627,0.0920354629184854,12261,0,12244,17,0,19271.0,1852.0,96.61,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26525,Rio de Janeiro,RJ,2021-02-06,28.805,191991,467,17647,20,1.91991,0.17647,0.091915766884906,3016,0,3014,2,0,19271.0,1852.0,96.61,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26526,Rio de Janeiro,RJ,2021-02-07,25.945,192090,99,17648,1,1.9209,0.17648,0.0918736009162371,73,0,67,6,0,19271.0,1852.0,96.61,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26527,Rio de Janeiro,RJ,2021-02-08,26.933333333333334,192227,137,17651,3,1.92227,0.17651,0.0918237292367877,9148,0,9130,18,0,19271.0,1852.0,96.61,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26528,Rio de Janeiro,RJ,2021-02-09,27.921666666666667,193127,900,17701,50,1.93127,0.17701,0.0916547142553863,11916,1,11887,28,0,19271.0,1852.0,96.61,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26529,Rio de Janeiro,RJ,2021-02-10,28.91,193768,641,17765,64,1.93768,0.17765,0.0916818050452087,12813,0,12702,111,0,19271.0,1852.0,96.61,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26530,Rio de Janeiro,RJ,2021-02-11,25.83,194497,729,17888,123,1.94497,0.17888,0.0919705702401579,13565,0,13529,36,0,19271.0,1852.0,96.61,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26531,Rio de Janeiro,RJ,2021-02-12,29.514,195241,744,17938,50,1.95241,0.17938,0.0918761940371131,14942,1,14912,29,0,19271.0,1852.0,96.61,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26532,Rio de Janeiro,RJ,2021-02-13,25.4075,195308,67,17967,29,1.95308,0.17967,0.0919931595223954,4270,0,4255,15,0,19271.0,1852.0,96.61,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26533,Rio de Janeiro,RJ,2021-02-14,21.82,195383,75,17996,29,1.95383,0.17996,0.0921062733195825,56,0,43,13,0,19271.0,1852.0,96.61,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26534,Rio de Janeiro,RJ,2021-02-15,20.09,195419,36,18016,20,1.95419,0.18016,0.0921916497372312,16440,1,15552,887,0,19271.0,1852.0,96.61,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26535,Rio de Janeiro,RJ,2021-02-16,28.36,203011,7592,18121,105,2.03011,0.18121,0.0892611730398845,42562,0,17533,25029,0,19271.0,1852.0,96.61,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26536,Rio de Janeiro,RJ,2021-02-17,25.593333333333334,203133,122,18172,51,2.03133,0.18172,0.0894586305523967,13336,1,357,12978,0,19271.0,1852.0,96.61,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26537,Rio de Janeiro,RJ,2021-02-18,22.826666666666664,204163,1030,18295,123,2.04163,0.18295,0.0896097725836709,14836,0,459,14377,0,19271.0,1852.0,96.61,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26538,Rio de Janeiro,RJ,2021-02-19,20.06,204661,498,18363,68,2.04661,0.18363,0.089723982585837,11163,0,538,10625,0,19271.0,1852.0,96.61,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26539,Rio de Janeiro,RJ,2021-02-20,27.11,205192,531,18394,31,2.05192,0.18394,0.0896428710670981,2020,1,71,1948,0,19271.0,1852.0,96.61,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26540,Rio de Janeiro,RJ,2021-02-21,25.221665,205280,88,18399,5,2.0528,0.18399,0.0896287996882307,827,0,95,732,0,19271.0,1852.0,96.61,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26541,Rio de Janeiro,RJ,2021-02-22,23.33333,205432,152,18440,41,2.05432,0.1844,0.0897620623856069,8557,0,805,7752,0,19271.0,1852.0,96.61,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26542,Rio de Janeiro,RJ,2021-02-23,24.458665,205764,332,18543,103,2.05764,0.18543,0.0901178048638245,9795,0,1319,8476,0,19271.0,1852.0,96.61,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26543,Rio de Janeiro,RJ,2021-02-24,25.584,205932,168,18638,95,2.05932,0.18638,0.0905056037915428,6693,0,1622,5071,0,19271.0,1852.0,96.61,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26544,Rio de Janeiro,RJ,2021-02-25,23.12625,206149,217,18762,124,2.06149,0.18762,0.0910118409499924,21840,0,18370,3470,0,19271.0,1852.0,96.61,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26545,Rio de Janeiro,RJ,2021-02-26,30.18,206416,267,18806,44,2.06416,0.18806,0.0911072785055422,21423,0,19036,2387,0,19271.0,1852.0,96.61,8.0,76.39,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26546,Rio de Janeiro,RJ,2021-02-27,24.21091,206827,411,18841,35,2.06827,0.18841,0.0910954565893234,26478,0,26218,260,0,19271.0,1852.0,96.61,8.0,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26547,Rio de Janeiro,RJ,2021-02-28,25.2275,206985,158,18863,22,2.06985,0.18863,0.0911322076478971,92,1,57,34,0,19271.0,1852.0,96.61,8.0,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26548,Rio de Janeiro,RJ,2021-03-01,28.0675,207175,190,18869,6,2.07175,0.18869,0.0910775914082297,18780,0,17041,1739,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26549,Rio de Janeiro,RJ,2021-03-02,31.02,207620,445,18920,51,2.0762,0.1892,0.0911280223485213,10822,1,8890,1931,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26550,Rio de Janeiro,RJ,2021-03-03,29.35,208071,451,18992,72,2.08071,0.18992,0.0912765354133925,8398,1,5209,3188,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26551,Rio de Janeiro,RJ,2021-03-04,27.68,208536,465,19036,44,2.08536,0.19036,0.0912839989258449,23835,0,19285,4550,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26552,Rio de Janeiro,RJ,2021-03-05,24.155,209058,522,19115,79,2.09058,0.19115,0.0914339561270078,14400,0,7231,7169,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26553,Rio de Janeiro,RJ,2021-03-06,27.29714,209527,469,19143,28,2.09527,0.19143,0.091362926973612,5168,0,3190,1978,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26554,Rio de Janeiro,RJ,2021-03-07,24.95,209647,120,19143,0,2.09647,0.19143,0.091310631680873,140,0,110,30,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26555,Rio de Janeiro,RJ,2021-03-08,23.95667,209733,86,19155,12,2.09733,0.19155,0.0913304058016621,29721,0,23350,6371,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26556,Rio de Janeiro,RJ,2021-03-09,26.71167,210353,620,19197,42,2.10353,0.19197,0.091260880519888,15770,0,6722,9048,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26557,Rio de Janeiro,RJ,2021-03-10,26.79667,211075,722,19207,10,2.11075,0.19207,0.0909960914366931,29928,0,21940,7988,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26558,Rio de Janeiro,RJ,2021-03-11,29.83167,211682,607,19269,62,2.11682,0.19269,0.0910280515112291,20300,0,8298,12002,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26559,Rio de Janeiro,RJ,2021-03-12,22.865,212322,640,19334,65,2.12322,0.19334,0.0910598053899266,15195,0,3289,11906,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26560,Rio de Janeiro,RJ,2021-03-13,29.25,213289,967,19379,45,2.13289,0.19379,0.0908579439164701,6799,1,2515,4283,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26561,Rio de Janeiro,RJ,2021-03-14,25.716,213488,199,19380,1,2.13488,0.1938,0.0907779359964026,29,0,18,11,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26562,Rio de Janeiro,RJ,2021-03-15,25.55714,213632,144,19380,0,2.13632,0.1938,0.0907167465548232,16191,1,1887,14303,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26563,Rio de Janeiro,RJ,2021-03-16,27.2425,214607,975,19439,59,2.14607,0.19439,0.0905795244330334,16875,0,2061,14814,0,22257.0,2129.0,95.57,7.7,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26564,Rio de Janeiro,RJ,2021-03-17,21.51,215263,656,19532,93,2.15263,0.19532,0.0907355188769087,3496,0,2288,1208,0,22257.0,2129.0,95.57,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26565,Rio de Janeiro,RJ,2021-03-18,28.58778,216413,1150,19583,51,2.16413,0.19583,0.0904890186818721,19443,0,18655,788,0,22257.0,2129.0,95.57,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26566,Rio de Janeiro,RJ,2021-03-19,32.28,217222,809,19660,77,2.17222,0.1966,0.0905064864516485,12242,0,11821,421,0,22257.0,2129.0,95.57,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26567,Rio de Janeiro,RJ,2021-03-20,29.48375,218035,813,19716,56,2.18035,0.19716,0.0904258490609305,3639,0,3252,387,0,22257.0,2129.0,95.57,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26568,Rio de Janeiro,RJ,2021-03-21,28.7575,218130,95,19746,30,2.1813,0.19746,0.0905239994498693,77,0,51,26,0,22257.0,2129.0,95.57,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26569,Rio de Janeiro,RJ,2021-03-22,26.07875,218658,528,19790,44,2.18658,0.1979,0.0905066359337412,20605,0,19910,695,0,22257.0,2129.0,95.57,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26570,Rio de Janeiro,RJ,2021-03-23,23.4,219809,1151,19859,69,2.19809,0.19859,0.0903466191102275,14420,1,12967,1452,0,22257.0,2129.0,95.57,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26571,Rio de Janeiro,RJ,2021-03-24,24.31875,220547,738,19861,2,2.20547,0.19861,0.0900533673094623,23229,4,21251,1974,0,22257.0,2129.0,95.57,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26572,Rio de Janeiro,RJ,2021-03-25,25.2375,221340,793,19926,65,2.2134,0.19926,0.0900243968555164,31169,0,15121,16048,0,22257.0,2129.0,95.57,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26573,Rio de Janeiro,RJ,2021-03-26,26.75375,222256,916,20034,108,2.22256,0.20034,0.0901392988265783,26385,0,23370,3015,0,22257.0,2129.0,95.57,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26574,Rio de Janeiro,RJ,2021-03-27,28.27,222709,453,20092,58,2.22709,0.20092,0.0902163810173814,23659,0,21338,2321,0,22257.0,2129.0,95.57,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26575,Rio de Janeiro,RJ,2021-03-28,27.1375,223716,1007,20109,17,2.23716,0.20109,0.0898862843962881,195,0,181,14,0,22257.0,2129.0,95.57,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26576,Rio de Janeiro,RJ,2021-03-29,29.45667,223935,219,20134,25,2.23935,0.20134,0.0899100185321633,42893,0,41279,1614,0,22257.0,2129.0,95.57,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26577,Rio de Janeiro,RJ,2021-03-30,30.533335,225127,1192,20320,186,2.25127,0.2032,0.0902601642628383,47154,0,46102,1052,0,22257.0,2129.0,95.57,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26578,Rio de Janeiro,RJ,2021-03-31,31.61,226669,1542,20441,121,2.26669,0.20441,0.0901799540298849,51011,0,49772,1239,0,22257.0,2129.0,95.57,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26579,Rio de Janeiro,RJ,2021-04-01,26.01,227790,1121,20687,246,2.2779,0.20687,0.0908161025505948,58263,0,51263,7000,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26580,Rio de Janeiro,RJ,2021-04-02,25.16,229050,1260,20791,104,2.2905,0.20791,0.0907705741104562,51534,4,48280,3250,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26581,Rio de Janeiro,RJ,2021-04-03,27.680666666666667,229928,878,20955,164,2.29928,0.20955,0.0911372255662642,20385,0,17528,2857,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26582,Rio de Janeiro,RJ,2021-04-04,30.201333333333334,230450,522,20987,32,2.3045,0.20987,0.0910696463441093,84,0,61,23,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26583,Rio de Janeiro,RJ,2021-04-05,32.722,230662,212,20989,2,2.30662,0.20989,0.0909946154980014,58411,2,39076,19333,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26584,Rio de Janeiro,RJ,2021-04-06,23.89667,232126,1464,21177,188,2.32126,0.21177,0.0912306247469047,34621,0,27705,6916,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26585,Rio de Janeiro,RJ,2021-04-07,25.83,233424,1298,21292,115,2.33424,0.21292,0.0912159846459661,58868,1,40377,18490,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26586,Rio de Janeiro,RJ,2021-04-08,32.015,235005,1581,21436,144,2.35005,0.21436,0.0912150805302014,38388,2,29441,8945,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26587,Rio de Janeiro,RJ,2021-04-09,27.846,236339,1334,21613,177,2.36339,0.21613,0.0914491471995734,41999,0,38381,3618,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26588,Rio de Janeiro,RJ,2021-04-10,32.875,237572,1233,21727,114,2.37572,0.21727,0.0914543801458084,37895,0,34580,3315,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26589,Rio de Janeiro,RJ,2021-04-11,33.0975,237857,285,21739,12,2.37857,0.21739,0.0913952500872372,32,0,15,17,0,20339.0,2191.0,10.77,7.7,70.83,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
